feature1	rs_abs	region_feature1	type_feature1	kruskal_pval_hl_logPhase_fdr_feature1	ks_pval_fdr_hl_logPhase_feature1	avg_fdrPval_hl_logPhase_feature1	kendall_hl_logPhase_abs_feature1	feature2	region_feature2	type_feature2	kruskal_pval_hl_logPhase_fdr_feature2	ks_pval_fdr_hl_logPhase_feature2	avg_fdrPval_hl_logPhase_feature2	kendall_hl_logPhase_abs_feature2
GC_CDS	0.658552064278111	CDS	nucleotide	0.00540266323529412	0.00910239666666667	0.00725252995098039	0.0638737571398541	Nucl_C_CDS	CDS	nucleotide	0.863443527508091	0.758952651515152	0.811198089511621	0.0203198342547027
ribo_CDSplus20up	0.990834650495586	CDS	ribosome	0.000182739923076923	0.002235455	0.00120909746153846	0.0938535879484075	ribo_CDS	CDS	ribosome	0.000182739923076923	0.0004983795	0.000340559711538462	0.0979526519721569
ribo_5p_excl	0.98380317928647	CDS	ribosome	0.0005003225	0.0004983795	0.000499351	0.0950053293011277	ribo_CDS	CDS	ribosome	0.000182739923076923	0.0004983795	0.000340559711538462	0.0979526519721569
ribo_5p_excl	0.979420688803557	CDS	ribosome	0.0005003225	0.0004983795	0.000499351	0.0950053293011277	ribo_CDSplus20up	CDS	ribosome	0.000182739923076923	0.002235455	0.00120909746153846	0.0938535879484075
AGGAG_5p25ntUpStream	0.66067832586103	fpr_UTR	ribosome	0.0435042323943662	0.467109405940594	0.25530681916748	0.0815087897262627	AGGA_5p25ntUpStream	fpr_UTR	ribosome	0.0138533666666667	0.0522265	0.0330399333333333	0.0992800357345536
GGAG_5p25ntUpStream	0.628056545366063	fpr_UTR	ribosome	0.306481493506493	0.715051724137931	0.510766608822212	0.0608693372355956	AGGAG_5p25ntUpStream	fpr_UTR	ribosome	0.0435042323943662	0.467109405940594	0.25530681916748	0.0815087897262627
AAAGG_5p25ntUpStream	0.875083215742945	fpr_UTR	ribosome	0.25186338028169	1	0.625931690140845	0.0467021474585951	GAAAGG_5p25ntUpStream	fpr_UTR	ribosome	0.20866946969697	1	0.604334734848485	0.0390735567709167
GAAAG_5p25ntUpStream	0.781730691534873	fpr_UTR	ribosome	0.402188202247191	1	0.701094101123595	0.0216475426815694	GAAAGG_5p25ntUpStream	fpr_UTR	ribosome	0.20866946969697	1	0.604334734848485	0.0390735567709167
AAGGA_5p25ntUpStream	0.708940500128108	fpr_UTR	ribosome	0.160552868852459	1	0.58027643442623	0.0681331578525731	AAGGAG_5p25ntUpStream	fpr_UTR	ribosome	0.0498119230769231	1	0.524905961538462	0.0793060964946212
AAGG_5p25ntUpStream	0.625030646627692	fpr_UTR	ribosome	0.23157302919708	1	0.61578651459854	0.0515609945057268	AAGGA_5p25ntUpStream	fpr_UTR	ribosome	0.160552868852459	1	0.58027643442623	0.0681331578525731
GAAAG_5p25ntUpStream	0.676646013187458	fpr_UTR	ribosome	0.402188202247191	1	0.701094101123595	0.0216475426815694	AAAGG_5p25ntUpStream	fpr_UTR	ribosome	0.25186338028169	1	0.625931690140845	0.0467021474585951
GAAA_5p25ntUpStream	0.73245784002287	fpr_UTR	ribosome	0.442701604278075	1	0.721350802139037	0.0309099928326369	GAAAG_5p25ntUpStream	fpr_UTR	ribosome	0.402188202247191	1	0.701094101123595	0.0216475426815694
GGAA_5p25ntUpStream	0.657672419952193	fpr_UTR	ribosome	0.0678009195402299	0.61598125	0.341891084770115	0.0466250694966834	AGGAA_5p25ntUpStream	fpr_UTR	ribosome	0.0206081886792453	0.815560784313725	0.418084486496485	0.0815393093827788
SD_GA_count	0.915996663277375	fpr_UTR	ribosome	0.0107436951219512	0.0704332424242424	0.0405884687730968	0.0860883920272889	SD_GA_percent	fpr_UTR	ribosome	0.0710834736842105	0.538104487179487	0.304593980431849	0.069469375998222
transcript_5p20nt_all_First3nt_UnpairedProb	0.741820118147435	fpr_transcript	secondaryStructure	0.589346888888889	0.295547307692308	0.442447098290598	0.0259315233678499	transcript_5p20nt_5pUnpairedNt	fpr_transcript	secondaryStructure	0.564001793721973	1	0.782000896860987	0.000786197886927575
transcript_5p20nt_Avg_First3nt_UnpairedProb	0.777006700846602	fpr_transcript	secondaryStructure	0.704091967871486	0.690374590163934	0.69723327901771	0.0114822635120619	transcript_5p20nt_5pUnpairedNt	fpr_transcript	secondaryStructure	0.564001793721973	1	0.782000896860987	0.000786197886927575
transcript_5p20nt_all_First5nt_UnpairedProb	0.728918541507539	fpr_transcript	secondaryStructure	0.733461090225564	0.560223076923077	0.64684208357432	0.019403729357627	transcript_5p20nt_5pUnpairedNt	fpr_transcript	secondaryStructure	0.564001793721973	1	0.782000896860987	0.000786197886927575
transcript_5p20nt_Avg_First5nt_UnpairedProb	0.820069950542908	fpr_transcript	secondaryStructure	0.722415399239544	0.423481875	0.572948637119772	0.0190524583796817	transcript_5p20nt_5pUnpairedNt	fpr_transcript	secondaryStructure	0.564001793721973	1	0.782000896860987	0.000786197886927575
transcript_5p20nt_Avg_First3nt_UnpairedProb	0.954908748294656	fpr_transcript	secondaryStructure	0.704091967871486	0.690374590163934	0.69723327901771	0.0114822635120619	transcript_5p20nt_all_First3nt_UnpairedProb	fpr_transcript	secondaryStructure	0.589346888888889	0.295547307692308	0.442447098290598	0.0259315233678499
transcript_5p20nt_all_First5nt_UnpairedProb	0.774610904295374	fpr_transcript	secondaryStructure	0.733461090225564	0.560223076923077	0.64684208357432	0.019403729357627	transcript_5p20nt_all_First3nt_UnpairedProb	fpr_transcript	secondaryStructure	0.589346888888889	0.295547307692308	0.442447098290598	0.0259315233678499
transcript_5p20nt_Avg_First5nt_UnpairedProb	0.90688849127062	fpr_transcript	secondaryStructure	0.722415399239544	0.423481875	0.572948637119772	0.0190524583796817	transcript_5p20nt_all_First3nt_UnpairedProb	fpr_transcript	secondaryStructure	0.589346888888889	0.295547307692308	0.442447098290598	0.0259315233678499
transcript_5p20nt_all_First5nt_UnpairedProb	0.698098790604547	fpr_transcript	secondaryStructure	0.733461090225564	0.560223076923077	0.64684208357432	0.019403729357627	transcript_5p20nt_Avg_First3nt_UnpairedProb	fpr_transcript	secondaryStructure	0.704091967871486	0.690374590163934	0.69723327901771	0.0114822635120619
transcript_5p20nt_Avg_First5nt_UnpairedProb	0.884895205321343	fpr_transcript	secondaryStructure	0.722415399239544	0.423481875	0.572948637119772	0.0190524583796817	transcript_5p20nt_Avg_First3nt_UnpairedProb	fpr_transcript	secondaryStructure	0.704091967871486	0.690374590163934	0.69723327901771	0.0114822635120619
transcript_5p20nt_Avg_First5nt_UnpairedProb	0.911793828916627	fpr_transcript	secondaryStructure	0.722415399239544	0.423481875	0.572948637119772	0.0190524583796817	transcript_5p20nt_all_First5nt_UnpairedProb	fpr_transcript	secondaryStructure	0.733461090225564	0.560223076923077	0.64684208357432	0.019403729357627
